gene,species,state,method,pct_identity,aln_len,ref_len,aln_ref_ratio,ratio_flag
KISS1,Theropithecus_gelada,monochromatic,direct,,411,438,0.938,
KISS1,Mandrillus_leucophaeus,monochromatic,direct,,411,438,0.938,
KISS1,Nomascus_gabriellae,dichromatic,miniprot,0.971,411,438,0.938,
KISS1,Cercopithecus_campbelli,monochromatic,miniprot,0.9521,411,438,0.938,
KISS1,Papio_ursinus,monochromatic,miniprot,0.9863,411,438,0.938,
KISS1,Presbytis_melalophos,monochromatic,miniprot,0.9638,411,438,0.938,
KISS1,Eulemur_macaco,dichromatic,miniprot,0.6096,411,438,0.938,
KISS1,Hylobates_pileatus,dichromatic,miniprot,0.9783,411,438,0.938,
KISS1,Cercopithecus_lhoesti,monochromatic,miniprot,0.9589,411,438,0.938,
KISS1,Presbytis_comata,monochromatic,miniprot,0.9638,411,438,0.938,
KISS1,Cercopithecus_mona,monochromatic,miniprot,0.9589,411,438,0.938,
KISS1,Colobus_polykomos,monochromatic,miniprot,0.942,411,438,0.938,
KISS1,Hylobates_moloch,monochromatic,direct,,411,438,0.938,
KISS1,Cercopithecus_petaurista,monochromatic,miniprot,0.9521,411,438,0.938,
KISS1,Pygathrix_cinerea,monochromatic,miniprot,0.9493,411,438,0.938,
KISS1,Trachypithecus_obscurus,dichromatic,miniprot,0.9348,411,438,0.938,
KISS1,Trachypithecus_geei,dichromatic,miniprot,0.942,411,438,0.938,
KISS1,Cercopithecus_preussi,monochromatic,miniprot,0.9658,411,438,0.938,
KISS1,Cercopithecus_ascanius,monochromatic,miniprot,0.9589,411,438,0.938,
KISS1,Allenopithecus_nigroviridis,monochromatic,miniprot,0.9452,411,438,0.938,
KISS1,Cercopithecus_mitis,monochromatic,miniprot,0.9589,411,438,0.938,
KISS1,Trachypithecus_johnii,dichromatic,miniprot,0.942,411,438,0.938,
KISS1,Papio_anubis,monochromatic,direct,,411,438,0.938,
KISS1,Hylobates_klossii,monochromatic,miniprot,0.9783,411,438,0.938,
KISS1,Cercopithecus_nictitans,monochromatic,miniprot,0.9589,411,438,0.938,
KISS1,Cercopithecus_solatus,monochromatic,miniprot,0.9592,411,438,0.938,
KISS1,Simias_concolor,monochromatic,miniprot,0.971,411,438,0.938,
KISS1,Macaca_fuscata,monochromatic,miniprot,1.0,411,438,0.938,
KISS1,Trachypithecus_vetulus,monochromatic,miniprot,0.9348,411,438,0.938,
KISS1,Colobus_angolensis,dichromatic,direct,,411,438,0.938,
KISS1,Trachypithecus_cristatus,dichromatic,miniprot,0.942,411,438,0.938,
KISS1,Macaca_cyclopis,monochromatic,miniprot,0.9932,411,438,0.938,
KISS1,Lophocebus_aterrimus,monochromatic,miniprot,0.9726,411,438,0.938,
KISS1,Rhinopithecus_roxellana,monochromatic,direct,,411,438,0.938,
KISS1,Eulemur_mongoz,dichromatic,miniprot,0.65,411,438,0.938,
KISS1,Eulemur_rubriventer,monochromatic,miniprot,0.6301,411,438,0.938,
KISS1,Macaca_tonkeana,monochromatic,miniprot,0.9932,411,438,0.938,
KISS1,Cercopithecus_pogonias,monochromatic,miniprot,0.9589,411,438,0.938,
KISS1,Hapalemur_griseus,monochromatic,miniprot,0.6667,411,438,0.938,
KISS1,Lemur_catta,monochromatic,direct,,411,438,0.938,
KISS1,Mandrillus_sphinx,monochromatic,miniprot,0.9658,411,438,0.938,
KISS1,Papio_cynocephalus,monochromatic,miniprot,0.9863,411,438,0.938,
KISS1,Erythrocebus_patas,dichromatic,miniprot,0.9658,411,438,0.938,
KISS1,Cercopithecus_cephus,monochromatic,miniprot,0.9589,411,438,0.938,
KISS1,Eulemur_flavifrons,dichromatic,miniprot,0.6438,411,438,0.938,
KISS1,Macaca_arctoides,dichromatic,miniprot,0.9542,411,438,0.938,
KISS1,Presbytis_potenziani,monochromatic,miniprot,0.971,411,438,0.938,
KISS1,Macaca_thibetana,monochromatic,direct,,411,438,0.938,
KISS1,Trachypithecus_francoisi,dichromatic,direct,,411,438,0.938,
KISS1,Cercopithecus_diana,monochromatic,miniprot,0.9521,411,438,0.938,
KISS1,Cercocebus_torquatus,monochromatic,miniprot,0.9658,411,438,0.938,
KISS1,Nomascus_concolor,dichromatic,miniprot,0.9638,411,438,0.938,
KISS1,Trachypithecus_auratus,dichromatic,miniprot,0.942,411,438,0.938,
KISS1R,Cercopithecus_hamlyni,dichromatic,miniprot,0.9874,1194,1194,1.0,
KISS1R,Cacajao_melanocephalus,monochromatic,miniprot,0.9054,1194,1194,1.0,
KISS1R,Cercopithecus_neglectus,monochromatic,miniprot,0.9849,1194,1194,1.0,
KISS1R,Colobus_guereza,dichromatic,miniprot,0.9774,1194,1194,1.0,
KISS1R,Nomascus_leucogenys,dichromatic,direct,,1194,1194,1.0,
KISS1R,Macaca_nigra,monochromatic,miniprot,0.9975,1194,1194,1.0,
KISS1R,Rhinopithecus_bieti,monochromatic,direct,,1194,1194,1.0,
KISS1R,Macaca_mulatta,monochromatic,direct,,1194,1194,1.0,
KISS1R,Hylobates_agilis,monochromatic,miniprot,0.9673,1194,1194,1.0,
KISS1R,Pygathrix_nemaeus,monochromatic,miniprot,0.995,1194,1194,1.0,
KISS1R,Ateles_geoffroyi,monochromatic,miniprot,0.8925,1194,1194,1.0,
KISS1R,Papio_papio,monochromatic,miniprot,0.9891,1194,1194,1.0,
KISS1R,Prolemur_simus,monochromatic,miniprot,0.9045,1194,1194,1.0,
KISS1R,Chiropotes_chiropotes,monochromatic,miniprot,0.8844,1194,1194,1.0,
KISS1R,Eulemur_coronatus,monochromatic,miniprot,0.907,1194,1194,1.0,
KISS1R,Trachypithecus_pileatus,dichromatic,miniprot,0.995,1194,1194,1.0,
KISS1R,Alouatta_seniculus,monochromatic,miniprot,0.8693,1194,1194,1.0,
KISS1R,Macaca_radiata,monochromatic,miniprot,0.9964,1194,1194,1.0,
KISS1R,Saimiri_sciureus,monochromatic,miniprot,0.8693,1194,1194,1.0,
KISS1R,Saimiri_oerstedii,monochromatic,miniprot,0.8693,1194,1194,1.0,
KISS1R,Theropithecus_gelada,monochromatic,direct,,1194,1194,1.0,
KISS1R,Cebus_albifrons,monochromatic,miniprot,0.8819,1194,1194,1.0,
KISS1R,Alouatta_caraya,dichromatic,miniprot,0.9022,1194,1194,1.0,
KISS1R,Nomascus_gabriellae,dichromatic,miniprot,0.9548,1194,1194,1.0,
KISS1R,Cercopithecus_campbelli,monochromatic,miniprot,0.9849,1194,1194,1.0,
KISS1R,Papio_ursinus,monochromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Presbytis_melalophos,monochromatic,miniprot,0.9975,1194,1194,1.0,
KISS1R,Eulemur_macaco,dichromatic,miniprot,0.8995,1194,1194,1.0,
KISS1R,Hylobates_pileatus,dichromatic,miniprot,0.9724,1194,1194,1.0,
KISS1R,Alouatta_belzebul,monochromatic,miniprot,0.9022,1194,1194,1.0,
KISS1R,Ateles_belzebuth,monochromatic,miniprot,0.8794,1194,1194,1.0,
KISS1R,Cercopithecus_lhoesti,monochromatic,miniprot,0.9874,1194,1194,1.0,
KISS1R,Presbytis_comata,monochromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Cercopithecus_mona,monochromatic,miniprot,0.9849,1194,1194,1.0,
KISS1R,Colobus_polykomos,monochromatic,miniprot,0.9774,1194,1194,1.0,
KISS1R,Ateles_paniscus,monochromatic,miniprot,0.9054,1194,1194,1.0,
KISS1R,Hylobates_moloch,monochromatic,direct,,1194,1194,1.0,
KISS1R,Cercopithecus_petaurista,monochromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Pygathrix_cinerea,monochromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Trachypithecus_obscurus,dichromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Trachypithecus_geei,dichromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Cercopithecus_preussi,monochromatic,miniprot,0.9849,1194,1194,1.0,
KISS1R,Cercopithecus_ascanius,monochromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Cercocebus_atys,monochromatic,direct,,1194,1194,1.0,
KISS1R,Allenopithecus_nigroviridis,monochromatic,miniprot,0.9899,1194,1194,1.0,
KISS1R,Cercopithecus_mitis,monochromatic,miniprot,0.9891,1194,1194,1.0,
KISS1R,Alouatta_palliata,monochromatic,miniprot,0.9022,1194,1194,1.0,
KISS1R,Trachypithecus_johnii,dichromatic,miniprot,0.9928,1194,1194,1.0,
KISS1R,Ateles_chamek,monochromatic,miniprot,0.8945,1194,1194,1.0,
KISS1R,Sapajus_apella,monochromatic,direct,,1194,1194,1.0,
KISS1R,Papio_anubis,monochromatic,direct,,1194,1194,1.0,
KISS1R,Hylobates_klossii,monochromatic,miniprot,0.9576,1194,1194,1.0,
KISS1R,Cercopithecus_nictitans,monochromatic,miniprot,0.9874,1194,1194,1.0,
KISS1R,Cercopithecus_solatus,monochromatic,miniprot,0.9874,1194,1194,1.0,
KISS1R,Simias_concolor,monochromatic,miniprot,0.9529,1194,1194,1.0,
KISS1R,Macaca_fuscata,monochromatic,miniprot,1.0,1194,1194,1.0,
KISS1R,Trachypithecus_vetulus,monochromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Symphalangus_syndactylus,monochromatic,direct,,1194,1194,1.0,
KISS1R,Trachypithecus_cristatus,dichromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Macaca_cyclopis,monochromatic,miniprot,1.0,1194,1194,1.0,
KISS1R,Lophocebus_aterrimus,monochromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Eulemur_fulvus,monochromatic,miniprot,0.907,1194,1194,1.0,
KISS1R,Rhinopithecus_roxellana,monochromatic,direct,,1194,1194,1.0,
KISS1R,Eulemur_mongoz,dichromatic,miniprot,0.902,1194,1194,1.0,
KISS1R,Eulemur_rubriventer,monochromatic,miniprot,0.9045,1194,1194,1.0,
KISS1R,Macaca_tonkeana,monochromatic,miniprot,0.9964,1194,1194,1.0,
KISS1R,Cercopithecus_pogonias,monochromatic,miniprot,0.9891,1194,1194,1.0,
KISS1R,Hapalemur_griseus,monochromatic,miniprot,0.902,1194,1194,1.0,
KISS1R,Lemur_catta,monochromatic,direct,,1194,1194,1.0,
KISS1R,Mandrillus_sphinx,monochromatic,miniprot,1.0,1194,1194,1.0,
KISS1R,Papio_cynocephalus,monochromatic,miniprot,0.9855,1194,1194,1.0,
KISS1R,Erythrocebus_patas,dichromatic,miniprot,0.9819,1194,1194,1.0,
KISS1R,Saimiri_boliviensis,monochromatic,direct,,1194,1194,1.0,
KISS1R,Cercopithecus_cephus,monochromatic,miniprot,0.986,1194,1194,1.0,
KISS1R,Eulemur_flavifrons,dichromatic,miniprot,0.902,1194,1194,1.0,
KISS1R,Macaca_arctoides,dichromatic,miniprot,0.9777,1194,1194,1.0,
KISS1R,Presbytis_potenziani,monochromatic,miniprot,0.9964,1194,1194,1.0,
KISS1R,Macaca_thibetana,monochromatic,direct,,1194,1194,1.0,
KISS1R,Trachypithecus_francoisi,dichromatic,direct,,1194,1194,1.0,
KISS1R,Saimiri_ustus,monochromatic,miniprot,0.8618,1194,1194,1.0,
KISS1R,Cacajao_calvus,monochromatic,miniprot,0.9094,1194,1194,1.0,
KISS1R,Cercopithecus_diana,monochromatic,miniprot,0.9849,1194,1194,1.0,
KISS1R,Cercocebus_torquatus,monochromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Nomascus_concolor,dichromatic,miniprot,0.9548,1194,1194,1.0,
KISS1R,Brachyteles_arachnoides,monochromatic,miniprot,0.8643,1194,1194,1.0,
KISS1R,Trachypithecus_auratus,dichromatic,miniprot,0.9925,1194,1194,1.0,
KISS1R,Cebus_olivaceus,monochromatic,miniprot,0.8844,1194,1194,1.0,
KISS1R,Ateles_marginatus,monochromatic,miniprot,0.8869,1194,1194,1.0,
KIT,Nomascus_leucogenys,dichromatic,direct,,2928,3009,0.973,
KIT,Rhinopithecus_bieti,monochromatic,direct,,2928,3009,0.973,
KIT,Macaca_mulatta,monochromatic,direct,,2928,3009,0.973,
KIT,Hylobates_agilis,monochromatic,miniprot,0.9887,2928,3009,0.973,
KIT,Theropithecus_gelada,monochromatic,direct,,2928,3009,0.973,
KIT,Mandrillus_leucophaeus,monochromatic,direct,,2928,3009,0.973,
KIT,Nomascus_gabriellae,dichromatic,miniprot,0.9887,2928,3009,0.973,
KIT,Hylobates_pileatus,dichromatic,miniprot,0.9867,2928,3009,0.973,
KIT,Hylobates_moloch,monochromatic,direct,,2928,3009,0.973,
KIT,Cercocebus_atys,monochromatic,direct,,2928,3009,0.973,
KIT,Sapajus_apella,monochromatic,direct,,2928,3009,0.973,
KIT,Papio_anubis,monochromatic,direct,,2928,3009,0.973,
KIT,Symphalangus_syndactylus,monochromatic,direct,,2928,3009,0.973,
KIT,Rhinopithecus_roxellana,monochromatic,direct,,2928,3009,0.973,
KIT,Macaca_thibetana,monochromatic,direct,,2928,3009,0.973,
KIT,Trachypithecus_francoisi,dichromatic,direct,,2928,3009,0.973,
KIT,Cebus_olivaceus,monochromatic,miniprot,0.9529,2928,3009,0.973,
KITLG,Cercopithecus_hamlyni,dichromatic,miniprot,0.9904,690,849,0.813,
KITLG,Cacajao_melanocephalus,monochromatic,miniprot,0.9604,690,849,0.813,
KITLG,Cercopithecus_neglectus,monochromatic,miniprot,0.987,690,849,0.813,
KITLG,Colobus_guereza,dichromatic,miniprot,0.982,690,849,0.813,
KITLG,Nomascus_leucogenys,dichromatic,direct,,690,849,0.813,
KITLG,Macaca_nigra,monochromatic,miniprot,0.9964,690,849,0.813,
KITLG,Rhinopithecus_bieti,monochromatic,direct,,690,849,0.813,
KITLG,Varecia_variegata,monochromatic,miniprot,0.9281,690,849,0.813,
KITLG,Macaca_mulatta,monochromatic,direct,,690,849,0.813,
KITLG,Hylobates_agilis,monochromatic,miniprot,0.9957,690,849,0.813,
KITLG,Lagothrix_lagotricha,monochromatic,miniprot,0.9646,690,849,0.813,
KITLG,Pygathrix_nemaeus,monochromatic,miniprot,0.9856,690,849,0.813,
KITLG,Callicebus_moloch,monochromatic,miniprot,0.9424,690,849,0.813,
KITLG,Ateles_geoffroyi,monochromatic,miniprot,0.9543,690,849,0.813,
KITLG,Papio_papio,monochromatic,miniprot,0.9928,690,849,0.813,
KITLG,Prolemur_simus,monochromatic,miniprot,0.9281,690,849,0.813,
KITLG,Chiropotes_chiropotes,monochromatic,miniprot,0.9532,690,849,0.813,
KITLG,Eulemur_coronatus,monochromatic,miniprot,0.9209,690,849,0.813,
KITLG,Trachypithecus_pileatus,dichromatic,miniprot,0.9833,690,849,0.813,
KITLG,Alouatta_seniculus,monochromatic,miniprot,0.9543,690,849,0.813,
KITLG,Macaca_radiata,monochromatic,miniprot,0.9938,690,849,0.813,
KITLG,Saimiri_sciureus,monochromatic,miniprot,0.9496,690,849,0.813,
KITLG,Saimiri_oerstedii,monochromatic,miniprot,0.9627,690,849,0.813,
KITLG,Theropithecus_gelada,monochromatic,direct,,690,849,0.813,
KITLG,Alouatta_caraya,dichromatic,miniprot,0.959,690,849,0.813,
KITLG,Mandrillus_leucophaeus,monochromatic,direct,,690,849,0.813,
KITLG,Callicebus_brunneus,monochromatic,miniprot,0.9424,690,849,0.813,
KITLG,Nomascus_gabriellae,dichromatic,miniprot,0.9833,690,849,0.813,
KITLG,Cercopithecus_campbelli,monochromatic,miniprot,0.9875,690,849,0.813,
KITLG,Callicebus_hoffmannsi,monochromatic,miniprot,0.9424,690,849,0.813,
KITLG,Papio_ursinus,monochromatic,miniprot,0.9909,690,849,0.813,
KITLG,Pithecia_albicans,monochromatic,miniprot,0.9568,690,849,0.813,
KITLG,Presbytis_melalophos,monochromatic,miniprot,1.0,690,849,0.813,
KITLG,Eulemur_macaco,dichromatic,miniprot,0.9173,690,849,0.813,
KITLG,Hylobates_pileatus,dichromatic,miniprot,0.9856,690,849,0.813,
KITLG,Alouatta_belzebul,monochromatic,miniprot,0.9543,690,849,0.813,
KITLG,Callicebus_donacophilus,monochromatic,miniprot,0.9632,690,849,0.813,
KITLG,Ateles_belzebuth,monochromatic,miniprot,0.9543,690,849,0.813,
KITLG,Cercopithecus_lhoesti,monochromatic,miniprot,0.9917,690,849,0.813,
KITLG,Presbytis_comata,monochromatic,miniprot,0.9833,690,849,0.813,
KITLG,Cercopithecus_mona,monochromatic,miniprot,0.9928,690,849,0.813,
KITLG,Colobus_polykomos,monochromatic,miniprot,0.9957,690,849,0.813,
KITLG,Ateles_paniscus,monochromatic,miniprot,0.9713,690,849,0.813,
KITLG,Hylobates_moloch,monochromatic,direct,,690,849,0.813,
KITLG,Cercopithecus_petaurista,monochromatic,miniprot,0.9904,690,849,0.813,
KITLG,Pygathrix_cinerea,monochromatic,miniprot,1.0,690,849,0.813,
KITLG,Trachypithecus_obscurus,dichromatic,miniprot,0.9833,690,849,0.813,
KITLG,Trachypithecus_geei,dichromatic,miniprot,1.0,690,849,0.813,
KITLG,Cercopithecus_preussi,monochromatic,miniprot,0.9913,690,849,0.813,
KITLG,Pithecia_pithecia,dichromatic,miniprot,0.9568,690,849,0.813,
KITLG,Cercopithecus_ascanius,monochromatic,miniprot,0.9868,690,849,0.813,
KITLG,Callicebus_caligatus,monochromatic,miniprot,0.959,690,849,0.813,
KITLG,Cercocebus_atys,monochromatic,direct,,690,849,0.813,
KITLG,Allenopithecus_nigroviridis,monochromatic,miniprot,0.9904,690,849,0.813,
KITLG,Cercopithecus_mitis,monochromatic,miniprot,0.9928,690,849,0.813,
KITLG,Alouatta_palliata,monochromatic,miniprot,0.9532,690,849,0.813,
KITLG,Trachypithecus_johnii,dichromatic,miniprot,0.9792,690,849,0.813,
KITLG,Ateles_chamek,monochromatic,miniprot,0.9713,690,849,0.813,
KITLG,Sapajus_apella,monochromatic,direct,,690,849,0.813,
KITLG,Papio_anubis,monochromatic,direct,,690,849,0.813,
KITLG,Hylobates_klossii,monochromatic,miniprot,1.0,690,849,0.813,
KITLG,Cercopithecus_nictitans,monochromatic,miniprot,0.9913,690,849,0.813,
KITLG,Cercopithecus_solatus,monochromatic,miniprot,0.9913,690,849,0.813,
KITLG,Simias_concolor,monochromatic,miniprot,1.0,690,849,0.813,
KITLG,Macaca_fuscata,monochromatic,miniprot,1.0,690,849,0.813,
KITLG,Trachypithecus_vetulus,monochromatic,miniprot,1.0,690,849,0.813,
KITLG,Symphalangus_syndactylus,monochromatic,direct,,690,849,0.813,
KITLG,Colobus_angolensis,dichromatic,direct,,690,849,0.813,
KITLG,Trachypithecus_cristatus,dichromatic,miniprot,0.9938,690,849,0.813,
KITLG,Macaca_cyclopis,monochromatic,miniprot,1.0,690,849,0.813,
KITLG,Lophocebus_aterrimus,monochromatic,miniprot,0.9928,690,849,0.813,
KITLG,Eulemur_fulvus,monochromatic,miniprot,0.9137,690,849,0.813,
KITLG,Rhinopithecus_roxellana,monochromatic,direct,,690,849,0.813,
KITLG,Eulemur_mongoz,dichromatic,miniprot,0.9173,690,849,0.813,
KITLG,Eulemur_rubriventer,monochromatic,miniprot,0.9173,690,849,0.813,
KITLG,Macaca_tonkeana,monochromatic,miniprot,0.9949,690,849,0.813,
KITLG,Cercopithecus_pogonias,monochromatic,miniprot,0.9957,690,849,0.813,
KITLG,Hapalemur_griseus,monochromatic,miniprot,0.9281,690,849,0.813,
KITLG,Lemur_catta,monochromatic,direct,,690,849,0.813,
KITLG,Mandrillus_sphinx,monochromatic,miniprot,0.9892,690,849,0.813,
KITLG,Papio_cynocephalus,monochromatic,miniprot,0.9904,690,849,0.813,
KITLG,Erythrocebus_patas,dichromatic,miniprot,0.9917,690,849,0.813,
KITLG,Saimiri_boliviensis,monochromatic,direct,,690,849,0.813,
KITLG,Cercopithecus_cephus,monochromatic,miniprot,0.9904,690,849,0.813,
KITLG,Eulemur_flavifrons,dichromatic,miniprot,0.9173,690,849,0.813,
KITLG,Macaca_arctoides,dichromatic,miniprot,1.0,690,849,0.813,
KITLG,Presbytis_potenziani,monochromatic,miniprot,1.0,690,849,0.813,
KITLG,Macaca_thibetana,monochromatic,direct,,690,849,0.813,
KITLG,Trachypithecus_francoisi,dichromatic,direct,,690,849,0.813,
KITLG,Saimiri_ustus,monochromatic,miniprot,0.9496,690,849,0.813,
KITLG,Callicebus_cinerascens,monochromatic,miniprot,0.959,690,849,0.813,
KITLG,Cacajao_calvus,monochromatic,miniprot,0.9568,690,849,0.813,
KITLG,Cercopithecus_diana,monochromatic,miniprot,0.9913,690,849,0.813,
KITLG,Cercocebus_torquatus,monochromatic,miniprot,0.9913,690,849,0.813,
KITLG,Nomascus_concolor,dichromatic,miniprot,1.0,690,849,0.813,
KITLG,Brachyteles_arachnoides,monochromatic,miniprot,0.9496,690,849,0.813,
KITLG,Trachypithecus_auratus,dichromatic,miniprot,0.9938,690,849,0.813,
KITLG,Cebus_olivaceus,monochromatic,miniprot,0.9474,690,849,0.813,
KITLG,Ateles_marginatus,monochromatic,miniprot,0.964,690,849,0.813,
LDLR,Cercopithecus_hamlyni,dichromatic,miniprot,0.9798,2409,2754,0.875,
LDLR,Cacajao_melanocephalus,monochromatic,miniprot,0.8975,2409,2754,0.875,
LDLR,Nomascus_leucogenys,dichromatic,direct,,2409,2754,0.875,
LDLR,Macaca_nigra,monochromatic,miniprot,0.9935,2409,2754,0.875,
LDLR,Rhinopithecus_bieti,monochromatic,direct,,2409,2754,0.875,
LDLR,Macaca_mulatta,monochromatic,direct,,2409,2754,0.875,
LDLR,Hylobates_agilis,monochromatic,miniprot,0.5048,2409,2754,0.875,
LDLR,Lagothrix_lagotricha,monochromatic,miniprot,0.8988,2409,2754,0.875,
LDLR,Pygathrix_nemaeus,monochromatic,miniprot,0.9964,2409,2754,0.875,
LDLR,Ateles_geoffroyi,monochromatic,miniprot,0.9088,2409,2754,0.875,
LDLR,Papio_papio,monochromatic,miniprot,0.5071,2409,2754,0.875,
LDLR,Prolemur_simus,monochromatic,miniprot,0.8619,2409,2754,0.875,
LDLR,Eulemur_coronatus,monochromatic,miniprot,0.8526,2409,2754,0.875,
LDLR,Trachypithecus_pileatus,dichromatic,miniprot,0.5018,2409,2754,0.875,
LDLR,Macaca_radiata,monochromatic,miniprot,0.5341,2409,2754,0.875,
LDLR,Saimiri_oerstedii,monochromatic,miniprot,0.9283,2409,2754,0.875,
LDLR,Theropithecus_gelada,monochromatic,direct,,2409,2754,0.875,
LDLR,Mandrillus_leucophaeus,monochromatic,direct,,2409,2754,0.875,
LDLR,Nomascus_gabriellae,dichromatic,miniprot,0.5006,2409,2754,0.875,
LDLR,Papio_ursinus,monochromatic,miniprot,0.5154,2409,2754,0.875,
LDLR,Pithecia_albicans,monochromatic,miniprot,0.9011,2409,2754,0.875,
LDLR,Eulemur_macaco,dichromatic,miniprot,0.8527,2409,2754,0.875,
LDLR,Alouatta_belzebul,monochromatic,miniprot,0.8797,2409,2754,0.875,
LDLR,Cercopithecus_lhoesti,monochromatic,miniprot,0.9922,2409,2754,0.875,
LDLR,Presbytis_comata,monochromatic,miniprot,0.5083,2409,2754,0.875,
LDLR,Colobus_polykomos,monochromatic,miniprot,0.9935,2409,2754,0.875,
LDLR,Ateles_paniscus,monochromatic,miniprot,0.9026,2409,2754,0.875,
LDLR,Hylobates_moloch,monochromatic,direct,,2409,2754,0.875,
LDLR,Cercopithecus_petaurista,monochromatic,miniprot,0.9828,2409,2754,0.875,
LDLR,Trachypithecus_obscurus,dichromatic,miniprot,0.5264,2409,2754,0.875,
LDLR,Trachypithecus_geei,dichromatic,miniprot,0.5083,2409,2754,0.875,
LDLR,Cercopithecus_preussi,monochromatic,miniprot,0.9902,2409,2754,0.875,
LDLR,Pithecia_pithecia,dichromatic,miniprot,0.8988,2409,2754,0.875,
LDLR,Cercopithecus_ascanius,monochromatic,miniprot,0.9938,2409,2754,0.875,
LDLR,Cercocebus_atys,monochromatic,direct,,2409,2754,0.875,
LDLR,Allenopithecus_nigroviridis,monochromatic,miniprot,0.5101,2409,2754,0.875,
LDLR,Alouatta_palliata,monochromatic,miniprot,0.9051,2409,2754,0.875,
LDLR,Trachypithecus_johnii,dichromatic,miniprot,0.523,2409,2754,0.875,
LDLR,Papio_anubis,monochromatic,direct,,2409,2754,0.875,
LDLR,Hylobates_klossii,monochromatic,miniprot,0.5048,2409,2754,0.875,
LDLR,Cercopithecus_nictitans,monochromatic,miniprot,0.9884,2409,2754,0.875,
LDLR,Cercopithecus_solatus,monochromatic,miniprot,0.4982,2409,2754,0.875,
LDLR,Simias_concolor,monochromatic,miniprot,0.5,2409,2754,0.875,
LDLR,Macaca_fuscata,monochromatic,miniprot,0.6114,2409,2754,0.875,
LDLR,Colobus_angolensis,dichromatic,direct,,2409,2754,0.875,
LDLR,Trachypithecus_cristatus,dichromatic,miniprot,0.4988,2409,2754,0.875,
LDLR,Macaca_cyclopis,monochromatic,miniprot,0.9967,2409,2754,0.875,
LDLR,Rhinopithecus_roxellana,monochromatic,direct,,2409,2754,0.875,
LDLR,Eulemur_mongoz,dichromatic,miniprot,0.8561,2409,2754,0.875,
LDLR,Eulemur_rubriventer,monochromatic,miniprot,0.8525,2409,2754,0.875,
LDLR,Macaca_tonkeana,monochromatic,miniprot,0.5071,2409,2754,0.875,
LDLR,Cercopithecus_pogonias,monochromatic,miniprot,0.5018,2409,2754,0.875,
LDLR,Lemur_catta,monochromatic,direct,,2409,2754,0.875,
LDLR,Mandrillus_sphinx,monochromatic,miniprot,0.9858,2409,2754,0.875,
LDLR,Papio_cynocephalus,monochromatic,miniprot,0.5109,2409,2754,0.875,
LDLR,Erythrocebus_patas,dichromatic,miniprot,0.979,2409,2754,0.875,
LDLR,Saimiri_boliviensis,monochromatic,direct,,2409,2754,0.875,
LDLR,Cercopithecus_cephus,monochromatic,miniprot,0.5083,2409,2754,0.875,
LDLR,Eulemur_flavifrons,dichromatic,miniprot,0.8538,2409,2754,0.875,
LDLR,Macaca_arctoides,dichromatic,miniprot,0.9967,2409,2754,0.875,
LDLR,Presbytis_potenziani,monochromatic,miniprot,0.5202,2409,2754,0.875,
LDLR,Macaca_thibetana,monochromatic,direct,,2409,2754,0.875,
LDLR,Trachypithecus_francoisi,dichromatic,direct,,2409,2754,0.875,
LDLR,Saimiri_ustus,monochromatic,miniprot,0.9283,2409,2754,0.875,
LDLR,Cercopithecus_diana,monochromatic,miniprot,0.5226,2409,2754,0.875,
LDLR,Cercocebus_torquatus,monochromatic,miniprot,0.5386,2409,2754,0.875,
LDLR,Nomascus_concolor,dichromatic,miniprot,0.5509,2409,2754,0.875,
LDLR,Brachyteles_arachnoides,monochromatic,miniprot,0.8895,2409,2754,0.875,
LDLR,Trachypithecus_auratus,dichromatic,miniprot,0.5083,2409,2754,0.875,
LDLR,Ateles_marginatus,monochromatic,miniprot,0.8997,2409,2754,0.875,
LEF1,Cercopithecus_hamlyni,dichromatic,miniprot,1.0,702,1242,0.565,
LEF1,Cacajao_melanocephalus,monochromatic,miniprot,0.9957,702,1242,0.565,
LEF1,Colobus_guereza,dichromatic,miniprot,1.0,702,1242,0.565,
LEF1,Nomascus_leucogenys,dichromatic,direct,,702,1242,0.565,
LEF1,Callicebus_moloch,monochromatic,miniprot,1.0,702,1242,0.565,
LEF1,Papio_papio,monochromatic,miniprot,1.0,702,1242,0.565,
LEF1,Chiropotes_chiropotes,monochromatic,miniprot,1.0,702,1242,0.565,
LEF1,Eulemur_coronatus,monochromatic,miniprot,0.7112,702,1242,0.565,
LEF1,Trachypithecus_pileatus,dichromatic,miniprot,1.0,702,1242,0.565,
LEF1,Macaca_radiata,monochromatic,miniprot,1.0,702,1242,0.565,
LEF1,Saimiri_sciureus,monochromatic,miniprot,1.0,702,1242,0.565,
